"id","target_id","metric_name","value","tags"
"0192ced0-a56f-7de3-b491-8c1938f84beb","019367ff-7458-76e3-b528-81390f1697de","exact_match",false,"{}"
"0192ced0-a6a6-7110-8651-531f38bac1d6","01937485-43d8-7d11-b57d-fc441796a113","exact_match",false,"{}"
"0192ced0-99cf-7a62-87dd-291539c51bbb","01938fe9-f9c0-7c22-b5d2-a5414d552bfa","exact_match",true,"{}"
"0192ced0-a6a0-7032-968c-3cef46ba3d11","01936f0a-b910-7200-b61e-4a449f5ed03d","exact_match",false,"{}"
"0192ced0-98ca-7781-a38c-d1f20e9a68dd","0193949c-2790-7d90-b6b2-96afebdd6640","exact_match",true,"{}"
"0192ced0-9ba9-7303-a158-4be6eae9b158","01938042-b660-74c0-b83f-e8fa1a76b2d3","exact_match",false,"{}"
"0192ced0-9efe-7d20-ade3-04084b77fb19","01937c58-e588-70d0-b879-9932d8515e80","exact_match",false,"{}"
"0192ced0-a750-7a31-95e8-a12ded1f3927","01936e42-5c18-7da1-b978-ceb15ca7da1b","exact_match",true,"{}"
"0192ced0-9986-7ab1-a384-8671961f0923","0193962c-e180-7661-b9fb-2d31e3855f46","exact_match",false,"{}"
"0192ced0-ab18-7d80-9b29-a74975944f89","01935920-8df0-74e0-ba96-e105119968d5","exact_match",true,"{}"
"0192ced0-a592-7303-b336-889f6bf7049a","0193634d-4688-7541-bb65-4028f2c0ca34","exact_match",false,"{}"
"0192ced0-a8a7-7592-b6d0-79adf0a9716b","01935858-30f8-7203-bbb2-516e3fcaa0d1","exact_match",false,"{}"
"0192ced0-99a2-7232-abc3-d51a839ebf90","01938d90-e2d8-7801-bc23-ffa626bb21b8","exact_match",false,"{}"
"0192ced0-a5cb-7b51-b6c3-6941b0a96cdb","01936fd3-1608-7e63-bc3f-55ccc861d386","exact_match",true,"{}"
"0192ced0-a544-70f3-9a06-3db8d624f30a","019377a6-b7b8-7a81-bd72-367742a6a35d","exact_match",false,"{}"
"0192ced0-9c01-78f2-8ecb-88ebc1a26c59","01938816-5810-7c60-bda5-e515251680c0","exact_match",false,"{}"
"0192ced0-9954-7701-88c1-54082571ac8c","019390b2-56b8-7ee0-bde1-e1ef43c21da0","exact_match",false,"{}"
"0192ced0-9877-7571-85b3-7cdff688ac04","0193930b-6da0-7fa2-be87-9603d2bde664","exact_match",true,"{}"
"0192ced0-9872-75c2-9bbe-545804d9b103","0192ced0-986c-7621-bf9f-e5377d9f904a","exact_match",false,"{}"
"0192ced0-a8a9-7201-af34-24702897d237","019352dd-a630-7400-bfb5-fe08c026c8ab","exact_match",false,"{}"
"01940a96-8da1-7e53-8ea5-4bc194ff43dc","0192ced0-a2ac-7450-86f2-1d82fea5d958","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4b9012a279d3","0192ced0-a2c9-7dc3-8865-44a2b090607b","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-484df728a1df","0192ced0-a2c9-7dc3-8865-44b120deef94","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-48c7465fcfce","0192ced0-a2c9-7dc3-8865-44cb3190e889","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-483fe1396d0b","0192ced0-a2b6-7083-8c26-c21399c26e14","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-482116767bd0","0192ced0-a2b6-7083-8c26-c22a78a1b54d","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4d0344b2079d","0192ced0-949f-7193-8e91-ba7b1fe1c206","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4e0d4265af0a","0192ced0-949f-7193-8e91-ba8de82223a9","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4de9217cd818","0192ced0-949f-7193-8e91-baa3ee76e8e4","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4c591dfa2e88","0192ced0-949f-7193-8e91-baeb174781be","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4c4b5b17d557","0192ced0-949f-7193-8e91-bb35bd5ad521","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4df01c6d10f9","0192ced0-949d-7063-900d-a4a6d3b4003b","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4c0bd2c72949","0192ced0-949d-7063-900d-a4bd1065600b","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4d2813adfa99","0192ced0-949d-7063-900d-a4c7f1661358","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4cfece0895c0","0192ced0-949d-7063-900d-a4e0d31e69c4","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4db76624f711","0192ced0-949d-7063-900d-a50d91022b1f","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4dac9e317572","0192ced0-949d-7063-900d-a53a25441ce6","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4cb847e6364f","0192ced0-949d-7063-900d-a543e944a78e","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4b35321ba464","0192ced0-a2b3-77d0-90c6-cdfb5b71daaf","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4d3a41036851","0192ced0-948c-7da3-952e-120ddf100442","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4ca34c05e23e","0192ced0-948c-7da3-952e-1210c1b5c8da","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4c97703d2dcf","0192ced0-948c-7da3-952e-12212cd39154","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4d86f7318762","0192ced0-949e-71e3-965b-2802ea9341a1","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4bf17f6bace2","0192ced0-949e-71e3-965b-2835264cad0a","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4cd729903e66","0192ced0-949e-71e3-965b-2853ee2f7254","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4d16d80c1f1b","0192ced0-949e-71e3-965b-286935e73d44","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4c68883be888","0192ced0-949e-71e3-965b-2873dc17e120","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4c3a29306536","0192ced0-949e-71e3-965b-2883ed7737f0","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4cca71a583dc","0192ced0-949e-71e3-965b-289f36c44690","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4d9dfb41a9d7","0192ced0-949e-71e3-965b-28aad7deddad","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4ce0542fdf0f","0192ced0-949e-71e3-965b-28b97e8d4672","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4e22d454bc03","0192ced0-949e-71e3-965b-28ce5b08b690","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4e4e96dd3d6f","0192ced0-949e-71e3-965b-28e9465cd560","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-48fa99c46919","0192ced0-a2c7-7c83-96e1-bdb9a47cf559","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4ad681f04006","0192ced0-a2c7-7c83-96e1-bdcaf1460b49","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4997e1078adb","0192ced0-a2c7-7c83-96e1-bdd0889187cc","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4a0de3247930","0192ced0-a2c7-7c83-96e1-bdec0d19cf59","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4b12cbc91ee0","0192ced0-a2c7-7c83-96e1-bdf3217908ca","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-49d4c6196eda","0192ced0-a2c7-7c83-96e1-be14a1ecbaac","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4a687d129260","0192ced0-a2c8-7f73-9b38-da79e548e53c","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-491216dca425","0192ced0-a2c8-7f73-9b38-da82351b91b1","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-487adf585865","0192ced0-a2c8-7f73-9b38-da93002b1a4c","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4c158417b46c","0192ced0-9486-7491-9b60-42dd2ef9194e","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4e197c6a5b5b","0192ced0-948b-7ed0-a104-7981cc98423e","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-48b7b5500ec8","0192ced0-a2a8-71b0-a24c-2e06cc086df3","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4d4be1f39bf4","0192ced0-947e-74b3-a3d7-02fd2c54d637","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-493dd1689ff0","0192ced0-a2b5-7d90-a4b7-eab3047b7229","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-498cd81480af","0192ced0-a2b5-7d90-a4b7-eac823d55636","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-49aef4f7c7b5","0192ced0-a2b0-7be1-afe6-50c2f355f99d","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4a42a421a66b","0192ced0-a2ad-7d52-b383-684d7527c8a4","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-488e222538bb","0192ced0-a2ae-75f2-b3d4-d27b8c72da7f","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-49f1530385c4","0192ced0-a2ae-75f2-b3d4-d286e486f1d4","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4966dd6561e4","0192ced0-a2ae-75f2-b3d4-d29ce1631ab9","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4bb89d9843b0","0192ced0-a2af-7ec0-be0c-92480cc23e9e","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-489b1282d129","0192ced0-a2af-7ec0-be0c-926a4c21e5a8","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4a1f2dddb018","0192ced0-a2c6-7323-be23-cd21b7b4f97f","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4b58640ce63c","0192ced0-a2c6-7323-be23-cd6fd27bfa59","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4b4cae648332","0192ced0-a2c6-7323-be23-cd743a32da9c","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-48ab1c7e9305","0192ced0-a2c6-7323-be23-cd8b5784adec","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4ac68ede84c9","0192ced0-a2c6-7323-be23-cd96b8dd8bf1","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4869ebd8b614","0192ced0-a2c6-7323-be23-cddc90847977","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-495453770943","0192ced0-a2c6-7323-be23-cdf8a23752c0","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4b015921dbb2","0192ced0-a2c6-7323-be23-ce0171b11a17","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-49e3cf756484","0192ced0-a2c6-7323-be23-ce1897dfcb38","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-49b731e85ccd","0192ced0-a2c6-7323-be23-ce2a24429833","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4a2093b11fa4","0192ced0-a2c6-7323-be23-ce38b01e63ed","exact_match_episode",false,"{}"
"01940a96-8da1-7e53-8ea5-4a54ef661e53","0192ced0-a2c6-7323-be23-ce4124e683d3","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-48538dd0c641","0192ced0-a2c6-7323-be23-ce66bf0ae2aa","exact_match_episode",true,"{}"
"01940a96-8da1-7e53-8ea5-4a898c9e32e1","0192ced0-a2c6-7323-be23-ce7f39c0f76d","exact_match_episode",true,"{}"
"0193fb9e-2007-7e60-97af-8b469d9edd45","01940831-01a8-7902-801c-e9903e3abd13","haiku_score",false,"{}"
"0193fb9e-1e01-78b2-bf33-4a38ebcc82f2","01941110-52b0-7e13-802c-dd2185ce6d84","haiku_score",false,"{}"
"0193fb9e-20c1-7511-a3ae-054b6b2bfd29","01940e87-5de0-7300-8069-c065d076d63b","haiku_score",true,"{}"
"0193fb9e-2092-7801-a7d2-479d2c9e4a75","01944f2b-95a0-7c60-8072-d9f671942d13","haiku_score",false,"{}"
"0193fb9e-1e00-7f92-9cbe-775297d7a25e","0193b5ce-23f0-7d52-808d-18aa8dd9261b","haiku_score",false,"{}"
"0193fb9e-1b7e-7d91-847d-3c7ebf1973ec","01935947-7ac8-77b0-80a5-e255440e2c7e","haiku_score",false,"{}"
"0193fb9e-1ff6-7ee0-9c13-d82655e531c3","0193d06c-1af0-7260-80df-ff2267c1f69c","haiku_score",false,"{}"
"0193fb9e-1b7a-7021-865c-7cd3e077cccc","0193b2a2-f3e0-7842-80f5-0e23d02679c0","haiku_score",false,"{}"
"0193fb9e-1e01-78b2-bf33-48b82c5715bc","01940463-9270-7b41-8174-c7336dca17b5","haiku_score",false,"{}"
"0193fb9e-20db-7293-88af-fe2aa9913acf","01946415-6ba8-76d0-817c-0c2b64736e12","haiku_score",false,"{}"
"0193fb9e-1dfb-7e72-bb84-d93ff35c7097","01934fc5-ea98-71f0-8191-9fd88f34c28b","haiku_score",true,"{}"
"0193fb9e-1e02-7f42-99b7-3e13070c6bb8","0193d252-d480-7b30-8198-ede38a71c7d4","haiku_score",false,"{}"
"0193fb9e-1e01-78b2-bf33-4a142dc66496","0194464c-4498-7641-81aa-d9adebdc4126","haiku_score",false,"{}"
"0193fb9e-2092-7801-a7d2-47de7970ef11","0193b8f9-5400-7902-81cd-5794f6038b2d","haiku_score",false,"{}"
"0193fb9e-1f73-7833-8337-7bf0d04ac66a","0193510a-6500-7841-81d3-8bf4b446df51","haiku_score",false,"{}"
"0193fb9e-1bb2-72a0-bf67-44bf214d885c","01942d94-ff58-7c62-81d7-dc653750be28","haiku_score",false,"{}"
"0193fb9e-2091-7922-9695-da9554e10d64","0194669e-5c90-7491-81fc-d3abb826dd68","haiku_score",false,"{}"
"0193fb9e-2018-7433-bba5-d864f411ff0f","01948509-c2c8-7d13-827e-39af5c8a4853","haiku_score",false,"{}"
"0193fb9e-20e3-7420-9b1c-6baf5e7cc92a","01936cec-d668-7082-82b3-8de8248cf612","haiku_score",false,"{}"
"0193fb9e-1b75-70c3-980d-edda670a7568","019364af-c0a0-7c52-82df-979fb6c64893","haiku_score",false,"{}"
"0193fb9e-2092-7801-a7d2-46fe20eda48e","019388cf-47d0-7923-82f3-c40d55ebccf3","haiku_score",false,"{}"
"0193fb9e-1e02-7f42-99b7-3de0d64aae2b","019469c9-8ca0-79b1-8310-484c56649b09","haiku_score",false,"{}"
"0193fb9e-1b80-7af1-a745-075db602907f","0193ecf0-cb80-7aa0-833c-1f951ab8e995","haiku_score",false,"{}"
"0193fb9e-1b81-7bb2-be4e-621556790c7c","01942f7b-b8e8-7ca0-833e-0e4d05a8ed99","haiku_score",false,"{}"
"0193fb9e-1e01-78b2-bf33-49806f77fce5","0193fff3-e7f8-7a52-8369-9ccdf60ce60a","haiku_score",false,"{}"
"0193fb9e-2099-76a2-a302-a0436f4ebe67","01939e5b-5d00-7000-836e-87690171716d","haiku_score",true,"{}"
"0193fb9e-1e01-78b2-bf33-49eb2fb31718","0193f859-1158-7ba1-83b8-bc4951eefd83","haiku_score",false,"{}"
"0193fb9e-1faa-7823-96d8-a9c6e85c12b9","01942cf2-c418-7082-83c5-9b14cbacb8e8","haiku_score",false,"{}"
"0193fb9e-1f95-7890-8a82-f311f81459c7","0193a73a-ae08-7193-83d0-639e672f52c2","haiku_score",false,"{}"
"0193fb9e-2033-7040-8582-5e76d0159a36","01943d6c-efa8-75d0-841f-b872a775cb3a","haiku_score",false,"{}"
"0193fb9e-1f96-7300-b02e-5c3712d058c2","01940096-2720-7050-8454-c1e3d606e578","haiku_score",true,"{}"
"0193fb9e-1e00-7f92-9cbe-7828e8e65a43","01938c9c-b708-7501-8476-c6fcbcb314fd","haiku_score",false,"{}"
"0193fb9e-20ec-79a3-adc7-ab0bd880ba13","01942925-58c8-76e1-84b6-7dc9702af1aa","haiku_score",false,"{}"
"0193fb9e-2099-76a2-a302-a1422a6b536c","019416c4-73a8-7430-8505-1dd98b105fbc","haiku_score",false,"{}"
"0193fb9e-2033-7040-8582-5ecea9422e05","0194413a-5ee0-73e0-85a7-a29251bced87","haiku_score",false,"{}"
"0193fb9e-1e01-78b2-bf33-49b152fddea3","01938bfa-77e0-74d2-85c4-fac23eeda929","haiku_score",false,"{}"
"0193fb9e-1db4-77e2-b750-e3fbbeee6dab","01935760-c520-7c20-85e4-8c99ba624e01","haiku_score",false,"{}"
